symbol,date,close,volume
,,LVS,LVS
LVS,2010-01-04,10.583490371704102,36415700
LVS,2010-01-05,11.634195327758789,66116600
LVS,2010-01-06,11.525943756103516,31210700
LVS,2010-01-07,11.780657768249512,29376100
LVS,2010-01-08,11.525943756103516,18760500
LVS,2010-01-11,11.691510200500488,22028000
LVS,2010-01-12,11.678772926330566,34472600
LVS,2010-01-13,11.646932601928711,25562200
LVS,2010-01-14,11.876177787780762,32126200
LVS,2010-01-15,11.71697998046875,19672900
LVS,2010-01-19,11.857076644897461,18572100
LVS,2010-01-20,11.385848045349121,25002000
LVS,2010-01-21,10.838208198547363,29746200
LVS,2010-01-22,10.366981506347656,36811100
LVS,2010-01-25,10.309670448303223,28101300
LVS,2010-01-26,10.322405815124512,28934500
LVS,2010-01-27,10.341508865356445,18153500
LVS,2010-01-28,10.099528312683105,22569200
LVS,2010-01-29,9.870281219482422,30200400
LVS,2010-02-01,10.895520210266113,36443500
LVS,2010-02-02,10.793630599975586,31679700
LVS,2010-02-03,10.519811630249023,15652300
LVS,2010-02-04,9.78749942779541,32569900
LVS,2010-02-05,10.004010200500488,29592300
LVS,2010-02-08,9.89575481414795,21102400
LVS,2010-02-09,10.118634223937988,20931300
LVS,2010-02-10,10.086792945861816,15124700
LVS,2010-02-11,10.742688179016113,27332000
LVS,2010-02-12,10.70448112487793,23036600
LVS,2010-02-16,11.182076454162598,21864600
LVS,2010-02-17,11.118396759033203,23050900
LVS,2010-02-18,10.131368637084961,53185900
LVS,2010-02-19,10.341508865356445,28488600
LVS,2010-02-22,10.519811630249023,19226400
LVS,2010-02-23,10.245990753173828,23120700
LVS,2010-02-24,10.245990753173828,17605200
LVS,2010-02-25,10.316035270690918,20621600
LVS,2010-02-26,10.589856147766113,24100500
LVS,2010-03-01,10.882781982421875,22198700
LVS,2010-03-02,10.895520210266113,20437200
LVS,2010-03-03,10.933723449707031,19647300
LVS,2010-03-04,10.940096855163574,18190400
LVS,2010-03-05,11.379481315612793,25164200
LVS,2010-03-08,11.742454528808594,28276300
LVS,2010-03-09,12.003538131713867,41037700
LVS,2010-03-10,12.563911437988281,42071300
LVS,2010-03-11,12.315566062927246,25767300
LVS,2010-03-12,12.474762916564941,25320700
LVS,2010-03-15,11.901651382446289,34005700
LVS,2010-03-16,12.774055480957031,42332200
LVS,2010-03-17,12.633960723876953,36219800
LVS,2010-03-18,12.277358055114746,22973100
LVS,2010-03-19,12.417451858520508,23020300
LVS,2010-03-22,13.646456718444824,74328000
LVS,2010-03-23,13.659200668334961,46784600
LVS,2010-03-24,13.945755004882812,55172400
LVS,2010-03-25,13.3280668258667,43210800
LVS,2010-03-26,13.939388275146484,53852400
LVS,2010-03-29,13.920284271240234,29358100
LVS,2010-03-30,13.506367683410645,36316400
LVS,2010-03-31,13.468156814575195,40794200
LVS,2010-04-01,13.563681602478027,34438000
LVS,2010-04-05,14.875468254089355,58182900
LVS,2010-04-06,14.920044898986816,46346100
LVS,2010-04-07,14.60165023803711,38588600
LVS,2010-04-08,15.429476737976074,64044300
LVS,2010-04-09,15.35943603515625,35189600
LVS,2010-04-12,15.423115730285645,38662600
LVS,2010-04-13,15.531367301940918,28419200
LVS,2010-04-14,15.283016204833984,41134000
LVS,2010-04-15,15.104713439941406,33483900
LVS,2010-04-16,14.58254337310791,43909100
LVS,2010-04-19,14.499767303466797,33587500
LVS,2010-04-20,15.314858436584473,31848500
LVS,2010-04-21,15.098348617553711,23517800
LVS,2010-04-22,15.556838989257812,26882800
LVS,2010-04-23,15.996225357055664,41221500
LVS,2010-04-26,16.683961868286133,40524300
LVS,2010-04-27,15.722408294677734,44972600
LVS,2010-04-28,16.015329360961914,33757000
LVS,2010-04-29,16.588443756103516,28379000
LVS,2010-04-30,15.830659866333008,35608400
LVS,2010-05-03,16.333723068237305,32499200
LVS,2010-05-04,15.200237274169922,50612900
LVS,2010-05-05,14.84363079071045,49651400
LVS,2010-05-06,13.786556243896484,74236000
LVS,2010-05-07,13.493633270263672,74402900
LVS,2010-05-10,14.805423736572266,43415700
LVS,2010-05-11,15.03467082977295,42743800
LVS,2010-05-12,15.295754432678223,30875600
LVS,2010-05-13,15.537739753723145,39484900
LVS,2010-05-14,14.920044898986816,33809100
LVS,2010-05-17,14.32783317565918,44442200
LVS,2010-05-18,14.155898094177246,42395100
LVS,2010-05-19,13.850232124328613,47117000
LVS,2010-05-20,12.64033031463623,48869100
LVS,2010-05-21,13.372638702392578,59260900
LVS,2010-05-24,13.302594184875488,35999200
LVS,2010-05-25,13.608250617980957,48648500
LVS,2010-05-26,13.786556243896484,45458100
LVS,2010-05-27,15.174766540527344,43608500
LVS,2010-05-28,14.951889038085938,49908300
LVS,2010-06-01,14.65895938873291,35562500
LVS,2010-06-02,15.442217826843262,33284600
LVS,2010-06-03,15.875237464904785,43436100
LVS,2010-06-04,15.442217826843262,58190200
LVS,2010-06-07,14.46792221069336,45624300
LVS,2010-06-08,15.257542610168457,51287800
LVS,2010-06-09,15.365805625915527,56960300
LVS,2010-06-10,15.88160514831543,35292200
LVS,2010-06-11,16.3783016204834,36452000
LVS,2010-06-14,16.55023765563965,52471600
LVS,2010-06-15,17.02783203125,40914800
LVS,2010-06-16,16.932310104370117,39907600
LVS,2010-06-17,17.015092849731445,32548800
LVS,2010-06-18,17.040563583374023,25868300
LVS,2010-06-21,17.21249771118164,34998300
LVS,2010-06-22,16.58207130432129,33704600
LVS,2010-06-23,17.2188663482666,33022900
LVS,2010-06-24,16.55023765563965,43833900
LVS,2010-06-25,16.875,35838400
LVS,2010-06-28,16.142688751220703,31039700
LVS,2010-06-29,14.544340133666992,73016300
LVS,2010-06-30,14.098587036132812,38492600
LVS,2010-07-01,13.92664909362793,53289000
LVS,2010-07-02,13.748351097106934,32957500
LVS,2010-07-06,13.748351097106934,33726100
LVS,2010-07-07,14.61439037322998,31267300
LVS,2010-07-08,14.620755195617676,34700500
LVS,2010-07-09,14.850003242492676,23464600
LVS,2010-07-12,14.690802574157715,24154500
LVS,2010-07-13,15.26391315460205,26862800
LVS,2010-07-14,15.518633842468262,31436800
LVS,2010-07-15,15.372166633605957,27633600
LVS,2010-07-16,14.964621543884277,28188000
LVS,2010-07-19,15.111084938049316,27905300
LVS,2010-07-20,15.862503051757812,32182900
LVS,2010-07-21,15.49952507019043,30082800
LVS,2010-07-22,15.964384078979492,28110200
LVS,2010-07-23,16.26367950439453,28405700
LVS,2010-07-26,16.346458435058594,25623300
LVS,2010-07-27,16.098108291625977,26045900
LVS,2010-07-28,16.995994567871094,56017200
LVS,2010-07-29,17.14882469177246,40583000
LVS,2010-07-30,17.1042423248291,26528600
LVS,2010-08-02,17.804718017578125,31012100
LVS,2010-08-03,17.906606674194336,31722100
LVS,2010-08-04,18.396934509277344,31226600
LVS,2010-08-05,18.193159103393555,31204600
LVS,2010-08-06,18.34598731994629,24547900
LVS,2010-08-09,18.498817443847656,17238700
LVS,2010-08-10,18.091278076171875,24811100
LVS,2010-08-11,17.14882469177246,26699800
LVS,2010-08-12,18.059432983398438,34564100
LVS,2010-08-13,18.078533172607422,26129400
LVS,2010-08-16,18.377832412719727,22248200
LVS,2010-08-17,18.950939178466797,33354400
LVS,2010-08-18,19.288442611694336,34022900
LVS,2010-08-19,18.87452507019043,32842700
LVS,2010-08-20,18.868160247802734,20858400
LVS,2010-08-23,18.428773880004883,20240100
LVS,2010-08-24,17.505428314208984,29306700
LVS,2010-08-25,18.205890655517578,27982500
LVS,2010-08-26,17.77924346923828,32020700
LVS,2010-08-27,18.65802001953125,29214600
LVS,2010-08-30,18.142213821411133,20629200
LVS,2010-08-31,18.04033088684082,28330700
LVS,2010-09-01,18.715330123901367,27239500
LVS,2010-09-02,19.148351669311523,22160800
LVS,2010-09-03,19.734193801879883,24124500
LVS,2010-09-07,19.855186462402344,26135500
LVS,2010-09-08,20.109909057617188,27341500
LVS,2010-09-09,20.167211532592773,26372800
LVS,2010-09-10,20.135379791259766,18070500
LVS,2010-09-13,20.4410400390625,22805100
LVS,2010-09-14,20.211795806884766,20201700
LVS,2010-09-15,20.5556583404541,20181900
LVS,2010-09-16,20.498350143432617,15327100
LVS,2010-09-17,20.383726119995117,17236100
LVS,2010-09-20,20.396459579467773,20246300
LVS,2010-09-21,20.078065872192383,25994100
LVS,2010-09-22,21.04598617553711,35826100
LVS,2010-09-23,20.370990753173828,38812600
LVS,2010-09-24,21.479007720947266,29998000
LVS,2010-09-27,22.35141372680664,34010700
LVS,2010-09-28,22.663442611694336,33614000
LVS,2010-09-29,21.943862915039062,31836300
LVS,2010-09-30,22.19221305847168,31226500
LVS,2010-10-01,22.408723831176758,22679900
LVS,2010-10-04,23.204715728759766,39434000
LVS,2010-10-05,23.624998092651367,29480300
LVS,2010-10-06,22.98820686340332,33071200
LVS,2010-10-07,22.784433364868164,25188300
LVS,2010-10-08,23.752355575561523,31142100
LVS,2010-10-11,24.59292221069336,31036900
LVS,2010-10-12,24.834903717041016,38886600
LVS,2010-10-13,24.796703338623047,34030000
LVS,2010-10-14,24.911319732666016,25988500
LVS,2010-10-15,24.624771118164062,29913700
LVS,2010-10-18,24.713909149169922,21048800
LVS,2010-10-19,23.61863136291504,37926400
LVS,2010-10-20,24.573822021484375,27489300
LVS,2010-10-21,24.18537139892578,33368400
LVS,2010-10-22,24.69480323791504,20319300
LVS,2010-10-25,25.121461868286133,21669300
LVS,2010-10-26,26.108489990234375,29699000
LVS,2010-10-27,26.14669418334961,31368400
LVS,2010-10-28,28.42005729675293,64664700
LVS,2010-10-29,29.21603775024414,31277800
LVS,2010-11-01,30.075698852539062,35843600
LVS,2010-11-02,31.228307723999023,33741800
LVS,2010-11-03,31.76321029663086,45082700
LVS,2010-11-04,33.11957931518555,43976800
LVS,2010-11-05,33.1004753112793,91515200
LVS,2010-11-08,33.622650146484375,67562400
LVS,2010-11-09,33.18324661254883,47391000
LVS,2010-11-10,31.83962631225586,57783700
LVS,2010-11-11,32.253543853759766,44487600
LVS,2010-11-12,30.83348846435547,46411900
LVS,2010-11-15,31.266504287719727,34381300
LVS,2010-11-16,29.445287704467773,49349600
LVS,2010-11-17,28.591978073120117,58789000
LVS,2010-11-18,29.98019027709961,34099000
LVS,2010-11-19,31.4511775970459,42093500
LVS,2010-11-22,32.533729553222656,35905400
LVS,2010-11-23,31.241031646728516,37940100
LVS,2010-11-24,32.43184280395508,31285800
LVS,2010-11-26,31.877830505371094,12720300
LVS,2010-11-29,32.15801239013672,27674300
LVS,2010-11-30,31.89056396484375,23279400
LVS,2010-12-01,32.69291687011719,24103600
LVS,2010-12-02,31.311084747314453,94091100
LVS,2010-12-03,31.35565757751465,31201700
LVS,2010-12-06,31.21554946899414,25826200
LVS,2010-12-07,30.30495262145996,33094000
LVS,2010-12-08,29.31791877746582,40054400
LVS,2010-12-09,29.76368522644043,27971500
LVS,2010-12-10,28.878536224365234,29542300
LVS,2010-12-13,28.821218490600586,34867600
LVS,2010-12-14,27.795988082885742,38057800
LVS,2010-12-15,26.91721534729004,51869600
LVS,2010-12-16,28.81485939025879,51427600
LVS,2010-12-17,28.89763641357422,39523400
LVS,2010-12-20,30.234899520874023,31576100
LVS,2010-12-21,30.177589416503906,27351900
LVS,2010-12-22,29.31791877746582,32187200
LVS,2010-12-23,29.171464920043945,21207200
LVS,2010-12-27,29.075939178466797,14278200
LVS,2010-12-28,28.45187759399414,14699600
LVS,2010-12-29,28.547407150268555,12635000
LVS,2010-12-30,28.260848999023438,12013800
LVS,2010-12-31,29.260608673095703,19833900
LVS,2011-01-03,29.03136444091797,34491000
LVS,2011-01-04,30.394094467163086,39306800
LVS,2011-01-05,30.58514404296875,25184900
LVS,2011-01-06,30.336790084838867,20434100
LVS,2011-01-07,31.769577026367188,44741300
LVS,2011-01-10,32.2216911315918,31477500
LVS,2011-01-11,31.330188751220703,32108600
LVS,2011-01-12,30.95448112487793,23852900
LVS,2011-01-13,30.062971115112305,30189300
LVS,2011-01-14,30.61061668395996,20998600
LVS,2011-01-18,30.043867111206055,17617900
LVS,2011-01-19,29.566272735595703,30628400
LVS,2011-01-20,28.92947769165039,40059600
LVS,2011-01-21,28.872169494628906,21790300
LVS,2011-01-24,29.18419647216797,22968800
LVS,2011-01-25,28.681127548217773,27463600
LVS,2011-01-26,29.311559677124023,24280300
LVS,2011-01-27,29.87830924987793,23640000
